agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_total_cleared_type,card_cleared_18_type,card_officers_type,card_actual_pt,card_total_cleared_pt,card_cleared_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hollister Police Department,2019-08-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,3,0,0,0,3,27,0,2,2,4,19,10,5,3,2,21,17,10,5,2,81,0,8,14,48,62,0,0,1,1,0,3,0,0,0,3,21,0,0,2,2,17,2,1,1,0,5,1,1,0,0,33,0,4,8,8,16,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
Hollister Police Department,2019-09-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,1,1,0,2,0,0,1,1,30,2,0,4,6,18,8,5,3,0,15,5,3,1,1,62,0,12,16,28,44,0,0,0,0,0,2,0,0,1,1,24,1,0,2,4,17,2,2,0,0,7,1,1,0,0,36,0,7,9,10,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,1,0,0,0,0,6,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1
Hollister Police Department,2019-10-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,0,1,2,0,0,1,1,27,0,0,2,3,22,2,2,0,0,17,8,7,0,1,57,0,5,8,27,35,0,0,2,1,1,0,0,0,0,0,17,0,0,1,1,15,2,2,0,0,4,1,1,0,0,26,0,2,4,7,11,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
Hollister Police Department,2019-11-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,0,0,0,3,24,0,0,1,3,20,9,5,4,0,17,7,6,0,1,60,0,4,7,33,40,0,0,0,0,0,2,0,0,0,2,21,0,0,1,2,18,4,2,2,0,3,2,2,0,0,32,0,3,5,9,14,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,0,1,0,1,0,0,0,0,5,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-12-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,0,0,0,3,21,0,2,2,2,15,3,0,3,0,20,2,2,0,0,49,0,6,9,25,34,0,0,0,0,0,1,0,0,0,1,15,0,1,1,2,11,2,0,2,0,9,1,1,0,0,28,0,4,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hollister Police Department,2019-01-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,18,0,1,3,3,11,6,6,0,0,13,1,1,0,0,40,0,7,9,20,29,0,0,2,2,0,0,0,0,0,0,14,0,1,3,1,9,2,2,0,0,2,1,1,0,0,21,0,5,7,5,12,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-02-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,1,1,0,0,0,24,1,0,1,4,18,1,1,0,0,13,3,2,1,0,43,0,6,8,17,25,0,0,0,0,0,1,1,0,0,0,20,0,0,1,3,16,1,1,0,0,3,0,0,0,0,25,0,4,5,4,9,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-03-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,2,0,1,0,1,15,1,0,0,1,13,4,2,1,1,13,8,4,1,3,42,0,2,4,25,29,0,0,0,0,0,3,1,1,0,1,8,1,0,0,1,6,1,1,0,0,3,0,0,0,0,15,0,2,5,4,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-04-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,1,2,9,3,1,2,0,10,10,5,2,3,36,0,3,4,23,27,0,1,2,2,0,1,0,1,0,0,12,0,0,0,1,11,1,0,1,0,1,1,0,0,1,19,0,1,4,3,7,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-05-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,4,1,0,0,3,31,2,2,1,1,25,6,5,1,0,15,5,4,1,0,62,0,6,11,26,37,0,0,2,2,0,2,0,0,0,2,20,0,0,1,0,19,1,1,0,0,6,1,1,0,0,32,0,1,5,8,13,0,0,1,1,0,2,0,0,0,2,4,0,0,0,0,4,0,0,0,0,2,1,1,0,0,10,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-06-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,5,1,1,0,3,17,0,0,3,3,11,6,1,4,1,7,4,4,0,0,42,0,6,14,17,31,0,0,3,3,0,4,0,1,1,2,19,0,0,3,4,12,1,0,0,1,0,0,0,0,0,27,0,7,14,1,15,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Hollister Police Department,2019-07-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,2,1,0,1,0,22,0,1,0,5,16,3,1,1,1,13,6,5,1,0,48,0,6,10,22,32,0,0,1,1,0,0,0,0,0,0,19,0,1,1,1,16,2,0,1,1,4,1,0,1,0,27,0,3,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-08-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,3,0,0,0,3,27,0,2,2,4,19,10,5,3,2,21,17,10,5,2,81,0,8,14,48,62,0,0,1,1,0,3,0,0,0,3,21,0,0,2,2,17,2,1,1,0,5,1,1,0,0,33,0,4,8,8,16,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
Hollister Police Department,2019-09-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,1,1,0,2,0,0,1,1,30,2,0,4,6,18,8,5,3,0,15,5,3,1,1,62,0,12,16,28,44,0,0,0,0,0,2,0,0,1,1,24,1,0,2,4,17,2,2,0,0,7,1,1,0,0,36,0,7,9,10,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,1,0,0,0,0,6,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1
Hollister Police Department,2019-10-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,0,1,2,0,0,1,1,27,0,0,2,3,22,2,2,0,0,17,8,7,0,1,57,0,5,8,27,35,0,0,2,1,1,0,0,0,0,0,17,0,0,1,1,15,2,2,0,0,4,1,1,0,0,26,0,2,4,7,11,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
Hollister Police Department,2019-11-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,0,0,0,3,24,0,0,1,3,20,9,5,4,0,17,7,6,0,1,60,0,4,7,33,40,0,0,0,0,0,2,0,0,0,2,21,0,0,1,2,18,4,2,2,0,3,2,2,0,0,32,0,3,5,9,14,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,0,1,0,1,0,0,0,0,5,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2019-12-01,California,40399,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,0,0,0,3,21,0,2,2,2,15,3,0,3,0,20,2,2,0,0,49,0,6,9,25,34,0,0,0,0,0,1,0,0,0,1,15,0,1,1,2,11,2,0,2,0,9,1,1,0,0,28,0,4,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hollister Police Department,2020-01-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,3,0,0,1,2,28,2,0,0,7,19,4,2,2,0,14,6,4,0,2,57,0,9,14,24,38,0,0,0,0,0,2,0,0,0,2,24,1,0,0,6,17,2,1,1,0,3,0,0,0,0,31,0,7,9,5,14,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,4,0,0,0,0,3,0,0,0,0,9,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-02-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,1,0,0,1,0,28,0,0,1,6,21,5,4,1,0,22,2,1,1,0,59,0,7,9,29,38,1,0,0,0,0,0,0,0,0,0,27,1,0,1,6,19,1,0,1,0,8,1,0,1,0,38,0,8,9,10,19,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,1,0,0,0,0,6,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-03-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,0,0,0,0,0,28,0,1,3,6,18,3,3,0,0,19,5,1,2,2,58,0,10,13,27,40,0,0,3,3,0,0,0,0,0,0,21,0,0,4,4,13,2,2,0,0,11,0,0,0,0,37,0,8,11,13,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,1,0,0,1,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-04-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,2,0,2,0,0,17,0,0,1,4,12,8,4,4,0,20,5,2,3,0,53,0,5,8,33,41,0,0,1,1,0,1,0,1,0,0,14,0,0,1,4,9,2,1,1,0,7,0,0,0,0,25,0,5,7,9,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Hollister Police Department,2020-05-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,0,1,0,2,22,0,3,2,1,16,10,5,3,2,9,8,4,1,3,52,0,6,9,27,36,0,0,0,0,0,2,0,0,0,2,21,1,1,2,2,15,1,1,0,0,5,0,0,0,0,29,0,6,8,6,14,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
Hollister Police Department,2020-06-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,2,4,17,7,6,1,0,23,9,6,0,3,64,0,8,8,39,47,0,0,2,2,0,0,0,0,0,0,17,0,1,1,3,12,0,0,0,0,7,0,0,0,0,26,0,5,7,7,14,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-07-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,1,0,0,0,1,26,2,0,0,5,19,3,1,1,1,7,4,2,0,2,41,0,7,8,14,22,0,0,0,0,0,0,0,0,0,0,18,1,0,0,3,14,0,0,0,0,1,0,0,0,0,19,0,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-08-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,0,0,0,1,0,0,0,1,18,3,0,1,2,12,12,7,5,0,29,12,7,4,1,73,0,6,8,53,61,1,0,0,0,0,1,0,0,0,1,15,2,0,1,1,11,7,6,1,0,3,0,0,0,0,27,0,4,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Hollister Police Department,2020-09-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,1,0,0,0,1,28,2,2,2,7,15,5,4,1,0,20,11,5,2,4,66,0,13,15,36,51,0,0,0,0,0,0,0,0,0,0,24,0,0,3,7,14,0,0,0,0,4,1,0,0,1,29,0,10,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-10-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,3,1,0,0,2,16,1,1,3,1,10,3,3,0,0,23,10,2,1,7,56,0,6,10,36,46,0,0,0,0,0,2,0,0,0,2,13,0,1,3,1,8,1,1,0,0,2,0,0,0,0,18,0,5,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1
Hollister Police Department,2020-11-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,5,4,1,1,0,0,0,1,18,0,1,3,2,12,2,1,0,1,18,11,6,1,4,55,0,6,12,31,43,0,0,0,0,0,1,0,0,0,1,13,0,0,2,2,9,1,0,0,1,3,1,1,0,0,19,0,4,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2020-12-01,California,41438,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,1,0,1,1,0,1,1,0,0,0,28,2,0,3,9,14,2,1,1,0,29,13,5,5,3,75,0,14,17,44,61,1,0,2,2,0,1,1,0,0,0,21,0,0,2,7,12,1,0,1,0,3,1,0,1,0,30,0,9,13,5,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,2,0,0,1,0,0,0,0,5,0,2,2,3,5
Hollister Police Department,2021-01-01,California,42505,CA03501,breakdown offenses,,,,,,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2021-02-01,California,42505,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,2,1,0,0,43,3,0,5,4,31,2,2,0,0,9,10,7,1,2,67,0,12,15,21,36,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,13,0,0,0,0,0,2,1,0,1,18,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2021-03-01,California,42505,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,2,0,0,0,2,28,2,2,3,6,15,4,4,0,0,28,6,3,2,1,72,0,13,19,38,57,0,0,1,1,0,2,0,0,0,2,10,0,0,3,2,5,2,2,0,0,2,0,0,0,0,17,0,5,8,4,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,4,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2021-04-01,California,42505,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,1,0,0,0,1,37,1,0,7,2,27,2,0,2,0,23,2,1,1,0,67,0,10,13,27,40,0,0,0,0,0,1,0,0,0,1,14,0,0,3,1,10,0,0,0,0,3,0,0,0,0,18,0,4,5,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2021-05-01,California,42505,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,3,1,0,0,2,42,0,2,2,10,28,1,0,1,0,16,4,3,0,1,68,0,14,19,21,40,0,0,0,0,0,1,0,0,0,1,21,0,2,2,4,13,0,0,0,0,1,0,0,0,0,23,0,8,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2021-06-01,California,42505,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,3,1,0,1,1,51,2,1,7,5,36,5,2,3,0,19,1,1,0,0,80,0,15,19,25,44,0,0,0,0,0,0,0,0,0,0,14,0,1,1,1,11,1,0,1,0,2,0,0,0,0,17,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollister Police Department,2021-07-01,California,42505,CA03501,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,3,1,0,1,1,63,2,1,16,9,35,7,5,2,0,23,12,10,1,1,108,0,28,31,42,73,0,0,0,0,0,0,0,0,0,0,26,1,1,9,5,10,0,0,0,0,2,0,0,0,0,28,0,16,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
